id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
179559,164631,Ultima Underworld 1+2,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125307,12908,Ultima Underworld: The Stygian Abyss,NULL,1992-03-11 00:00:00.000,7,NULL,NULL,NULL,74.5373,21
167944,6165,Ultima VII: The Black Gate,NULL,1992-04-16 00:00:00.000,4,NULL,NULL,NULL,89.7384,23
120964,48920,Ultima: Runes of Virtue,"Through the mystic moongate you have been transported to the land of Britannia, where a world of magic and adventure awaits you. Ruling over the lands he united, Lord British guides his people as they seek to master the eight virtues of the Avatar. It is your quest to recover the runes, symbols of these great virtues by the Black Knight.",1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
134749,48267,Ultimate Air Combat,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56390,12430,Ultimate Domain,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21882,48265,Ultimate League Soccer,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35491,44429,Ultra Baseball Jitsumei-ban,NULL,1992-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111179,45904,Ultra CDi Soccer,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69985,49057,Ultra Golf,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,0
68168,48556,Ultraman Club 3: Mata Mata Shiyutsugeki!! Ultra Kyoudai,NULL,1992-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19450,40519,Ultraman Club: Tatakae! Ultraman Kyoudai!!,NULL,1992-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151312,14520,Ultris: The Ultimate Tetris,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65948,46178,Undead Line,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106796,10455,Undercover Cops,"Dr. Clayborn and his henchmen have taken control of the city and Commissioner Gordon (no, Batman is not in the game) made one last plea for help and called three of New York's Finest undercover cops : Bubba, an ex-professional football player; Flame, a former Miss America; and Claude, a retired philosophy teacher. They must fight every lackey and vanquish Dr. Clayborn in order to restore law and order to the city. Very fun beat-em-up where almost anything can be used as a weapon; fish, rocks, i-beams, cars, etc",1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59391,18283,UnReal World,NULL,1992-06-17 00:00:00.000,3,NULL,NULL,NULL,82.5444,5
138988,195063,Untouchable,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139346,66195,Urusei Yatsura: Miss Tomobiki wo Sagase!,NULL,1992-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140603,48553,Utsurun Desu.: Kawauso Hawaii e Iku!!!,NULL,1992-03-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71443,135590,Uzu Keobukseon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101006,186074,Valis: The Fantasm Soldier,NULL,1992-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118122,39312,Varth: Operation Thunderstorm,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119616,64799,Versus Hero: Kakutou Ou e no Michi,NULL,1992-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42144,113991,Vetka,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125537,45901,Video Speedway,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42738,92954,Videokid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148203,20707,Viewpoint,NULL,1992-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195055,8172,Virtua Racing,NULL,1992-10-01 00:00:00.000,2,NULL,NULL,NULL,66.1632,9
56648,50246,Vision – The 5 Dimension Utopia,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51649,4452,Vixen 357,NULL,1992-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180445,209438,Volcano! Mount Saint Helens,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68809,48548,Wagyan Land 3,NULL,1992-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142152,48260,Wally Bear and the NO! Gang,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94840,45711,Wani Wani World,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155011,215131,Wanpaku Kokkun no Gourmet World,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1567,39849,War of Aero,NULL,1992-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169415,4494,WarpSpeed,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188352,5934,Warrior of Rome II,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183577,39414,Warriors of Fate,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,69.6909,5
88689,12820,Warriors of Releyne,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172810,48915,Wave Race,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,67.0000,1
185543,11728,Waxworks,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4195,194569,Wheel of Fortune,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123611,77217,Where in the World is Carmen Sandiego?: Deluxe Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62203,46588,Whirlo,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53692,122622,Whoops!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90165,95355,Widget,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152291,39383,Wild West C.O.W.-Boys of Moo Mesa,NULL,1992-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153233,18575,Wild West Seymour,"Seymour's second adventure was based around a western he was shooting, and featured him attempting to track down a villain who was attempting to sabotage the movie. The game was divided into four sections, as Seymour visited various American locations in his quest. Other than being in four parts, this game had a similar format to the first, but was somewhat less successful, as it was perceived to be a little too easy.",1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82141,124878,Wimbledon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47973,145495,Wind in the Willows,NULL,1992-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162978,42577,Wings 2: Aces High,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44052,41020,Winter Camp,NULL,1992-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73383,57186,Winter Supersports 92,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139940,123131,Witty Cat,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191135,39288,Wizard Fire,"In the 4th century A.D., in the Empire of Gaul, the evil Zenon plans to take a hundred and one lives to open the Dragon Shrine and raise an army of undead. As the Sage foretold, the Shining Knights of the Wizard Fire are the ones to sweep the minions of evil.",1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
116559,10497,Wizardry: Crusaders of the Dark Savant,"With the disappearance of the Cosmic Forge, a pen with the power to alter destiny, the Cosmic Lords had temporarily lost their ability to completely control the fate and destiny of the Universe. In an unexpected occurrence far out in space, a Miner’s ship, lost due to a navigational malfunction after being attacked by space pirates, stumbled upon a small world which was uncharted on any map of the known galaxy. As it so happens, the Cosmic Lords were aware of the presence of this small planet and had safeguarded its existence by using the Forge to prevent any discovery by outside worlds. Once the Forge was stolen by the Bane King and Xorphitus the Wizard (the story of Bane of the Cosmic Forge) the planet’s obscure position in space could no longer be protected from discovery.

When the Miner’s vessel returned to its own home world, news of the discovery began to spread. It was rumored to be the Planet of Phoonzang, ""Lost Guardia"" by legend, and the secret resting place of the famed ""Astral Dominae,"" Phoonzang’s only known record of his final and greatest discovery.

The legend of the Astral Dominae dates back to a prior millennium. It tells of a great artist and scientific genius, Phoonzang, and his discovery of some deep secret, rumored to regard the power of the universe and of life itself. Phoonzang decided this secret was too powerful for anyone else to know, for if it could create a universe, it could also destroy one. So, he was faced with a choice: either destroy his discovery, his life’s work, or hide it in such a way that it would not fall into unscrupulous hands. He opted for the latter, knowing that a day might come when the secret could be safely revealed and the universe could ascend towards a new destiny.

The legend continues that he created a stellar globe, called the Astral Dominae, and encrypted his secret therein. Using the power of his secret, he created a new world, Guardia, designed to safeguard his work. He himself had become a god, for his was the power of life itself, and as he created the planet, he also created creatures to live there and to protect his secret. Entombing the Astral Dominae somewhere on this world, he made a map, consisting of many parts and then spread the parts throughout the lands of his world. Convinced that his secret was secure, Phoonzang disappeared forever.

With the discovery of the lost planet, Lost Guardia, news traveled fast that the legendary tomb of the Phoonzang’s last work, the Astral Dominae, was a reality. But while there are many who might covet the great secret, only a few have the power and resources to undertake its recovery.

One of these is an enigmatic traveler of the stars, known only as the ""Dark Savant."" Navigating all frontiers of space in his legendary black ship, not much is known of the Dark Savant except that he is considered by most worlds to be one of the most powerful entities alive, pledging alliance to no one but himself.

At the forefront of all known Galactic worlds, two rival species dominate the space trade. First, the militaristic Umpani - a lawful race of stout pachyderms who, while considered to have the greatest assemblage of military war power in the Galaxy, are known to be fair and reliable traders. Second, there is the feared and unscrupulous T’Rang - a repulsive spider-like race who will do anything if the buyer is willing to pay the price. While the T’Rang can never be fully trusted, they still manage to control the greatest trading network in the galaxy, surpassing even that of the Umpani. The T’Rang will stop at nothing to procure what they seek, and have always fulfilled their contracts, no matter how dirty the deed.

Naturally then, the Umpani and the T’Rang are strict competitors and strongly detest each other. It is suspected by some, however, that certain alliances exist between the two that prevent any third parties from entering the space trade picture, thereby strengthening the suspected cartel which, in turn, keeps the prices of their wares profitably on the high side.

There is a rumor that the T’Rang are actually in the service of the Dark Savant, who has held a long standing contract with them to find Phoonzang’s missing world. Naturally then, if the T’Rang are involved, the Umpani won’t be far behind. For it needn’t be said the affair would bode them no good fortune should the T’Rang obtain the Astral Dominae … no good at all.

There is one other, Vi Domina, a young girl with a reputation of being a rather fierce and deadly warrior, and who is also rumored to be a far distant descendant of Phoonzang, himself. Her lineage was traced by the T’Rang to repay a favor to the Dark Savant, and she was taken into his custody shortly thereafter. It is unknown whether her connection to the Dark Savant is willing or coerced, but it appears the Dark Savant believes she may hold some yet unsuspected key to unlocking the secret of the Astral Dominae.

The lands are also populated with a variety of native sons, and although they appear to be simple and primitive, there are indications that a great technical civilization may have evolved on Lost Guardia in the ages since the planet was created by Phoonzang. It is not known what role, if any, they may play in uncovering the Astral Dominae, or what secrets they may hold for those who venture in from outside worlds. And, with the startling appearance of the travelers from the stars, some have begun to suspect that their own legends may be unfolding, and the prophesied end of their world is at hand.

These are the players then, that inhabit the world of Lost Guardia, and play a role in the quest for the Astral Dominae. Thus it is that our party of brave adventurers shall set foot on Lost Guardia, and themselves seek out the truth of the Astral Dominae.",1992-12-31 00:00:00.000,1,1,NULL,NULL,80.0000,2
45372,48092,Wizards & Warriors III: Kuros: Visions of Power,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110507,69742,Wizkid: The Story of Wizball II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191411,284,Wolfenstein 3D,"The game follows B.J. Blazkowicz, an American spy during World War II and his efforts to destroy the Nazi regime. Wolfenstein 3D is divided into two sets of three episodes. In ""Escape"", Blazkowicz has been captured while trying to find the plans for Operation Eisenfaust (Iron Fist) and imprisoned in Castle Wolfenstein, from which he must escape. ""Operation: Eisenfaust"" follows his discovery and thwarting of the Nazi plan to create an army of undead mutants in Castle Hollehammer, while in ""Die, Führer, Die!"" he infiltrates a bunker under the Reichstag, culminating in a battle with Adolf Hitler in a robotic suit equipped with four chain guns.",1992-05-05 00:00:00.000,82,NULL,56.0000,1,77.1027,245
97337,212882,Wonder Boy: The Dragon's Trap,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96276,5463,Wonder Dog,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109212,45870,Wondermega Collection,NULL,1992-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53646,35506,Word Rescue,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
21617,37254,Wordtris,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144782,175907,World Class Fussball/Soccer,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138280,4463,World Heroes,NULL,1992-01-11 00:00:00.000,NULL,NULL,NULL,NULL,60.2148,15
101438,8124,World of Illusion Starring Mickey Mouse and Donald Duck,NULL,1992-12-17 00:00:00.000,3,NULL,NULL,NULL,74.9055,23
187139,4390,World Trophy Soccer,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
81805,2397,WWF European Rampage Tour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143863,49054,WWF Superstars 2,NULL,1992-09-20 00:00:00.000,NULL,NULL,NULL,NULL,69.0000,1
174295,46331,WWF Wrestlemania: Steel Cage Challenge,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49286,45566,WWF: Super Wrestlemania,NULL,1992-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2261,37764,X,NULL,1992-05-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95277,128471,X*L*C*R: Squiggly Snake II,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124560,38407,Xardion,NULL,1992-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140201,213867,Xmas Lemmings,NULL,1992-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112660,20443,X-Men: The Arcade Game,"The player chooses one of six X-Men: Cyclops, Colossus, Wolverine, Storm, Nightcrawler or Dazzler. Their objective is to stop the villain Magneto from wreaking havoc on human civilization. They must fight through enemies from the comics such as an army of hundreds of Sentinels, mutant crocodiles, Reavers and supervillains such as Pyro, Blob, Wendigo, Nimrod, The White Queen, Juggernaut, The Living Monolith, and Mystique. Later, Magneto kidnaps Professor X and Kitty Pryde, prompting the heroes to go on a rescue mission. The heroes fight their way to Island M and ultimately to Magneto's base on Asteroid M where the final battle takes place.",1992-01-31 00:00:00.000,1,NULL,70.0000,2,61.2596,9
130714,142943,XPilot,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85803,42647,X-Zone,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68847,58886,Yawara!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21895,70069,Yogi's Big Clean Up,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65327,37759,Yokoyama Mitsuteru: Sangokushi,NULL,1992-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2205,122714,Yoshi's Cookie,NULL,1992-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98358,18657,Yoshi's Cookie,"In the sequel to the Yoshi title, Mario and Yoshi have set aside their adventures to live the simple life of cookie-factory workers... but all is not well in their factory. The ovens have gone crazy and are firing out baked goods and cookies at a Yoshi going to town on some home baked cookies rate similar to that of most high end machine guns. Mario and Yoshi have got a job on their hands now, sort and stack all the cookies and treats quickly before the piles get too high.",1992-11-21 00:00:00.000,4,NULL,NULL,NULL,72.3171,19
